"ID_VIV","ID_HOG","ID_PER","UPM","VIV_SEL","HOGAR","N_REN","RESUL_POB","PM6_1","PM6_2_1","PM6_2_2","PM6_2_3","PM6_3_1","PM6_3_2","PM6_3_3","PM6_3_4","PM6_3_5","PM6_3_6","PM6_4_1","PM6_4_2","PM6_4_3","PM6_4_4","PM6_4_5","PM6_5_1","PM6_5_2","PM6_5_3","PM6_5_4","PM6_5_5","PM6_6_01","PM6_6_02","PM6_6_03","PM6_6_04","PM6_6_05","PM6_6_06","PM6_6_07","PM6_6_08","PM6_6_09","PM6_6_10","PM6_7_1","PM6_7_2","PM6_7_3","PM6_7_4","PM6_7_5","PM6_7_6","PM6_8_1","PM6_8_2","PM6_8_3","PM6_8_4","PM6_8_5","PM6_8_6","PM6_8_7","PM6_8_8","PM6_8_9","PM6_9_1","PM6_9_2","PM6_9_3","PM6_9_4","PM6_9_5","PM6_9_6","PM6_9_7","SEXO","EDAD","P4_1_06","ENT","TLOC","DOMINIO","ESTRATO","EST_DIS","UPM_DIS","FAC_NIN"
"2730611.03
","2730611.03.1
","2730611.03.1.07
","2730611
","03
","1
","07
","A
","1
","8
","2
","4
","1
","2
","1
","1
","2
","1
","1
","2
","9
","9
","1
","1
","9
","2
","2
","9
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","1
","2
","1
","09
","1
","27
","1
","U
","3
","259
","04124
","831
"
"2730622.01
","2730622.01.1
","2730622.01.1.04
","2730622
","01
","1
","04
","A
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","1
","U
","3
","259
","04127
","305
"
"2730623.01
","2730623.01.1
","2730623.01.1.03
","2730623
","01
","1
","03
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","1
","3
","3
","2
","2
","1
","1
","1
","1
","1
","1
","1
","1
","2
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","27
","1
","U
","3
","259
","04127
","262
"
"2730625.02
","2730625.02.1
","2730625.02.1.05
","2730625
","02
","1
","05
","A
","1
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","3
","2
","2
","2
","3
","2
","4
","1
","3
","1
","1
","1
","1
","1
","4
","1
","1
","2
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","27
","1
","U
","3
","259
","04127
","274
"
"2730627.03
","2730627.03.1
","2730627.03.1.04
","2730627
","03
","1
","04
","A
","1
","3
","3
","4
","1
","1
","1
","1
","2
","1
","1
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","4
","2
","2
","1
","1
","1
","1
","1
","4
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","27
","1
","U
","3
","259
","04127
","286
"
"2730628.04
","2730628.04.1
","2730628.04.1.02
","2730628
","04
","1
","02
","A
","1
","2
","2
","4
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","4
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","1
","U
","3
","259
","04127
","257
"
"2730629.04
","2730629.04.1
","2730629.04.1.03
","2730629
","04
","1
","03
","A
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","27
","1
","U
","3
","259
","04127
","262
"
"2730631.05
","2730631.05.1
","2730631.05.1.03
","2730631
","05
","1
","03
","A
","1
","1
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","5
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","27
","1
","U
","3
","259
","04127
","280
"
"2730647.02
","2730647.02.1
","2730647.02.1.03
","2730647
","02
","1
","03
","A
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","27
","1
","U
","2
","258
","04131
","561
"
"2730647.02
","2730647.02.1
","2730647.02.1.04
","2730647
","02
","1
","04
","A
","1
","1
","1
","1
","2
","1
","2
","1
","2
","1
","2
","2
","2
","1
","2
","3
","3
","3
","3
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","1
","U
","2
","258
","04131
","561
"
"2730654.05
","2730654.05.1
","2730654.05.1.02
","2730654
","05
","1
","02
","A
","2
","2
","1
","3
","1
","1
","2
","1
","1
","1
","1
","2
","1
","9
","1
","1
","1
","2
","2
","1
","1
","1
","1
","9
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","1
","U
","2
","258
","04132
","389
"
"2730664.01
","2730664.01.1
","2730664.01.1.03
","2730664
","01
","1
","03
","A
","1
","2
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","2
","2
","2
","1
","09
","1
","27
","1
","U
","2
","258
","04135
","239
"
"2730666.02
","2730666.02.1
","2730666.02.1.06
","2730666
","02
","1
","06
","A
","1
","4
","4
","4
","2
","1
","1
","1
","2
","2
","1
","1
","1
","1
","2
","1
","1
","2
","1
","3
","1
","1
","1
","1
","1
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","1
","U
","2
","258
","04135
","285
"
"2730668.03
","2730668.03.1
","2730668.03.1.04
","2730668
","03
","1
","04
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","3
","3
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","2
","2
","2
","2
","10
","1
","27
","1
","U
","2
","258
","04135
","274
"
"2730669.04
","2730669.04.1
","2730669.04.1.05
","2730669
","04
","1
","05
","A
","1
","1
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","5
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","1
","U
","2
","258
","04135
","235
"
"2730680.05
","2730680.05.1
","2730680.05.1.04
","2730680
","05
","1
","04
","A
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","1
","2
","2
","2
","09
","1
","27
","1
","U
","4
","260
","04136
","238
"
"2730681.01
","2730681.01.1
","2730681.01.1.04
","2730681
","01
","1
","04
","A
","1
","3
","3
","4
","1
","1
","1
","1
","2
","2
","2
","2
","1
","1
","2
","2
","1
","2
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","1
","2
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","2
","2
","2
","11
","1
","27
","1
","U
","2
","258
","04137
","272
"
"2730683.02
","2730683.02.1
","2730683.02.1.04
","2730683
","02
","1
","04
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","1
","10
","1
","27
","1
","U
","2
","258
","04137
","317
"
"2730684.02
","2730684.02.1
","2730684.02.1.05
","2730684
","02
","1
","05
","A
","1
","3
","8
","4
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","1
","2
","2
","2
","1
","2
","1
","1
","1
","1
","1
","1
","5
","5
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","1
","U
","2
","258
","04137
","297
"
"2730685.03
","2730685.03.1
","2730685.03.1.03
","2730685
","03
","1
","03
","A
","1
","2
","4
","4
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","1
","1
","3
","2
","2
","3
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","1
","U
","2
","258
","04137
","254
"
"2730688.04
","2730688.04.1
","2730688.04.1.04
","2730688
","04
","1
","04
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","1
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","1
","U
","2
","258
","04137
","291
"
"2730690.05
","2730690.05.1
","2730690.05.1.04
","2730690
","05
","1
","04
","A
","1
","2
","1
","3
","1
","1
","1
","2
","1
","1
","1
","2
","2
","1
","2
","3
","3
","1
","3
","3
","4
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","1
","2
","1
","10
","1
","27
","1
","U
","2
","258
","04137
","290
"
"2730692.01
","2730692.01.1
","2730692.01.1.03
","2730692
","01
","1
","03
","A
","1
","1
","1
","4
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","1
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","1
","U
","2
","258
","04138
","299
"
"2730696.04
","2730696.04.1
","2730696.04.1.04
","2730696
","04
","1
","04
","A
","1
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","1
","U
","2
","258
","04138
","348
"
"2730699.05
","2730699.05.1
","2730699.05.1.04
","2730699
","05
","1
","04
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","1
","U
","2
","258
","04138
","348
"
"2730702.02
","2730702.02.1
","2730702.02.1.06
","2730702
","02
","1
","06
","A
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","2
","1
","3
","3
","1
","4
","4
","1
","1
","1
","1
","1
","1
","5
","5
","1
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","1
","U
","2
","258
","04139
","325
"
"2730706.04
","2730706.04.1
","2730706.04.1.02
","2730706
","04
","1
","02
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","4
","1
","1
","1
","1
","1
","1
","1
","1
","4
","1
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","1
","U
","2
","258
","04139
","272
"
"2730707.04
","2730707.04.1
","2730707.04.1.03
","2730707
","04
","1
","03
","A
","1
","3
","8
","3
","2
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","3
","9
","3
","2
","3
","1
","1
","1
","3
","3
","1
","1
","5
","5
","4
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","1
","U
","2
","258
","04139
","278
"
"2730710.01
","2730710.01.1
","2730710.01.1.05
","2730710
","01
","1
","05
","A
","1
","1
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","5
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","1
","U
","4
","260
","04140
","556
"
"2730714.05
","2730714.05.1
","2730714.05.1.03
","2730714
","05
","1
","03
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","1
","U
","4
","260
","04140
","454
"
"2730715.02
","2730715.02.1
","2730715.02.1.05
","2730715
","02
","1
","05
","A
","1
","2
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","2
","2
","1
","10
","1
","27
","1
","U
","4
","260
","04141
","666
"
"2730718.01
","2730718.01.1
","2730718.01.1.04
","2730718
","01
","1
","04
","A
","1
","1
","2
","2
","1
","1
","1
","2
","1
","1
","1
","2
","2
","2
","2
","3
","3
","2
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","27
","1
","U
","4
","260
","04142
","579
"
"2730722.05
","2730722.05.1
","2730722.05.1.04
","2730722
","05
","1
","04
","A
","1
","3
","3
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","8
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","27
","1
","U
","4
","260
","04142
","579
"
"2730724.02
","2730724.02.1
","2730724.02.1.04
","2730724
","02
","1
","04
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","5
","1
","1
","1
","1
","1
","4
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","1
","U
","4
","260
","04143
","702
"
"2730734.08
","2730734.08.1
","2730734.08.1.04
","2730734
","08
","1
","04
","A
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","4
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","2
","U
","3
","253
","04144
","398
"
"2730736.11
","2730736.11.1
","2730736.11.1.04
","2730736
","11
","1
","04
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","3
","1
","2
","3
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","27
","2
","U
","3
","253
","04144
","390
"
"2730737.13
","2730737.13.1
","2730737.13.1.05
","2730737
","13
","1
","05
","A
","1
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","2
","U
","3
","253
","04144
","426
"
"2730749.09
","2730749.09.1
","2730749.09.1.02
","2730749
","09
","1
","02
","A
","1
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","3
","3
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","27
","2
","U
","2
","252
","04145
","375
"
"2730769.11
","2730769.11.1
","2730769.11.1.05
","2730769
","11
","1
","05
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","9
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","9
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","2
","U
","2
","252
","04146
","507
"
"2730776.19
","2730776.19.1
","2730776.19.1.05
","2730776
","19
","1
","05
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","2
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","5
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","27
","2
","U
","2
","252
","04146
","527
"
"2730778.02
","2730778.02.1
","2730778.02.1.05
","2730778
","02
","1
","05
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","4
","1
","1
","1
","1
","1
","3
","1
","1
","4
","1
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","2
","2
","2
","1
","10
","1
","27
","2
","U
","2
","252
","04147
","411
"
"2730778.02
","2730778.02.1
","2730778.02.1.06
","2730778
","02
","1
","06
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","1
","3
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","1
","2
","2
","2
","1
","2
","2
","2
","2
","1
","2
","2
","2
","2
","1
","1
","1
","1
","1
","2
","2
","1
","09
","1
","27
","2
","U
","2
","252
","04147
","411
"
"2730781.07
","2730781.07.1
","2730781.07.1.03
","2730781
","07
","1
","03
","A
","1
","1
","2
","2
","1
","1
","1
","1
","9
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","11
","1
","27
","2
","U
","2
","252
","04147
","356
"
"2730782.08
","2730782.08.1
","2730782.08.1.03
","2730782
","08
","1
","03
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","27
","2
","U
","2
","252
","04147
","407
"
"2730793.03
","2730793.03.1
","2730793.03.1.05
","2730793
","03
","1
","05
","A
","1
","1
","2
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","27
","2
","U
","2
","252
","04148
","519
"
"2730793.03
","2730793.03.1
","2730793.03.1.06
","2730793
","03
","1
","06
","A
","1
","2
","2
","4
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","2
","U
","2
","252
","04148
","519
"
"2730799.10
","2730799.10.1
","2730799.10.1.04
","2730799
","10
","1
","04
","A
","1
","1
","1
","1
","2
","1
","1
","1
","2
","1
","1
","2
","1
","2
","1
","3
","3
","2
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","2
","U
","2
","252
","04148
","514
"
"2730801.13
","2730801.13.1
","2730801.13.1.02
","2730801
","13
","1
","02
","A
","2
","2
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","3
","3
","2
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","27
","2
","U
","2
","252
","04148
","493
"
"2730810.02
","2730810.02.1
","2730810.02.1.02
","2730810
","02
","1
","02
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","3
","3
","2
","2
","2
","1
","3
","1
","1
","3
","1
","4
","1
","3
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","1
","2
","1
","11
","1
","27
","2
","U
","2
","252
","04149
","409
"
"2730819.12
","2730819.12.1
","2730819.12.1.04
","2730819
","12
","1
","04
","A
","1
","2
","3
","4
","1
","1
","1
","1
","1
","1
","9
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","5
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","2
","U
","2
","252
","04149
","477
"
"2730831.04
","2730831.04.1
","2730831.04.1.04
","2730831
","04
","1
","04
","A
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","27
","2
","U
","2
","252
","04150
","558
"
"2730838.11
","2730838.11.1
","2730838.11.1.04
","2730838
","11
","1
","04
","A
","2
","1
","3
","1
","1
","1
","1
","2
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","1
","2
","2
","1
","1
","1
","2
","2
","2
","1
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","11
","1
","27
","2
","U
","2
","252
","04150
","513
"
"2730840.13
","2730840.13.1
","2730840.13.1.04
","2730840
","13
","1
","04
","A
","2
","1
","1
","4
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","5
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","2
","U
","2
","252
","04150
","513
"
"2730842.15
","2730842.15.1
","2730842.15.1.03
","2730842
","15
","1
","03
","A
","1
","3
","1
","3
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","5
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","27
","2
","U
","2
","252
","04150
","493
"
"2730850.03
","2730850.03.1
","2730850.03.1.04
","2730850
","03
","1
","04
","A
","1
","3
","3
","4
","1
","1
","2
","2
","1
","1
","1
","1
","2
","2
","2
","1
","3
","2
","2
","3
","1
","2
","1
","1
","3
","4
","1
","1
","4
","4
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","2
","2
","1
","11
","1
","27
","2
","U
","2
","252
","04151
","542
"
"2730851.04
","2730851.04.1
","2730851.04.1.06
","2730851
","04
","1
","06
","A
","1
","3
","2
","3
","2
","1
","2
","1
","1
","1
","1
","1
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","2
","U
","2
","252
","04151
","632
"
"2730855.08
","2730855.08.1
","2730855.08.1.04
","2730855
","08
","1
","04
","A
","1
","3
","3
","3
","1
","1
","1
","1
","1
","1
","2
","9
","1
","2
","2
","3
","3
","3
","3
","3
","1
","1
","4
","1
","1
","1
","1
","1
","4
","9
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","27
","2
","U
","2
","252
","04151
","475
"
